,City,Latitude,Longitude,Value,Year,VAL
4438,Cambay,22.313114,72.619408,37,1800,0.000973659
4439,Jilin,43.896536,125.32599,37,1800,0.000973659
4440,Messina,38.19327,15.54969,37,1800,0.000973659
4441,Metz,49.11911,6.17269,37,1800,0.000973659
4442,Nimes,43.83333,4.35,37,1800,0.000973659
4443,The Hague,52.070492,4.300694,37,1800,0.000973659
4444,Yogyakarta,-7.797139,110.368833,37,1800,0.000973659
4761,Messina,38.19327,15.54969,37,1798,0.000973659
4785,The Hague,52.070492,4.300694,37,1796,0.000973659
5136,The Hague,52.070492,4.300694,37,1755,0.000973659
5329,Ankara,39.91987,32.85427,37,1750,0.000973659
5330,Liege,50.63373,5.56749,37,1750,0.000973659
5331,Nagasaki,32.752558,129.878192,37,1750,0.000973659
5332,Salvador,-12.97111,-38.51083,37,1750,0.000973659
5481,Nantes,47.21725,-1.55336,37,1745,0.000973659
5853,Cologne,50.937531,6.960278,37,1700,0.000973659
5854,Guiyang,26.647661,106.630154,37,1700,0.000973659
5855,Konigsberg,54.716667,20.516667,37,1700,0.000973659
5856,Medina,24.4609,39.620189,37,1700,0.000973659
5857,Orleans,47.902964,1.90925,37,1700,0.000973659
5858,Padua,45.406436,11.876761,37,1700,0.000973659
5859,Qum,34.64,50.876389,37,1700,0.000973659
6117,Qum,34.64,50.876389,37,1672,0.000973659
6124,Cologne,50.937531,6.960278,37,1670,0.000973659
6175,Medina,24.4609,39.620189,37,1658,0.000973659
6346,Changsha,28.196111,112.972222,37,1637,0.000973659
6459,Wroclaw,51.116667,17.033333,37,1611,0.000973659
6473,Wroclaw,51.116667,17.033333,37,1607,0.000973659
6616,Changsha,28.196111,112.972222,37,1600,0.000973659
6617,Cologne,50.937531,6.960278,37,1600,0.000973659
6915,Cologne,50.937531,6.960278,37,1574,0.000973659
7247,Novgorod,58.525569,31.274192,37,1508,0.000973659
7374,Antwerp,51.219217,4.402883,37,1500,0.000973659
7375,Novgorod,58.525569,31.274192,37,1500,0.000973659
7488,Brescia,45.52478,10.22727,37,1493,0.000973659
7709,Jiujiang,29.705078,115.987222,37,1412,0.000973659
8216,Valencia,39.469908,-0.376289,37,1300,0.000973659
8857,Changsha,28.196111,112.972222,37,1077,0.000973659
8858,Chengdu,30.66667,104.06667,37,1077,0.000973659
614,Liuyang,28.15,113.63,37,1980,0.000973659
1255,Changning,26.41,112.4,37,1980,0.000973659
1418,Xingning,24.15,115.73,37,1980,0.000973659
1544,Qufu,35.6,116.99,37,1980,0.000973659
4167,Newcastle upon Tyne,54.978253,-1.617781,36.891,1801,0.00097079
4168,Norwich,52.62783,1.29834,36.832,1801,0.000969238
3622,Blackburn,53.748578,-2.487536,36.629,1841,0.000963896
5064,Leghorn,43.55,10.310579,36.5,1766,0.000960501
3623,Derby,52.922531,-1.474619,36.395,1841,0.000957738
2674,Nizhniy Novgorod,56.3269,44.0075,36.354,1858,0.000956659
3302,Troy,42.728411,-73.691786,36.349,1850,0.000956527
3521,Subotica,46.100278,19.665556,36.2,1846,0.000952607
5154,Norwich,52.62783,1.29834,36.169,1752,0.000951791
2408,Amroha,28.90314,78.46984,36.145,1881,0.000951159
2690,Quito,-0.22985,-78.52495,36.075,1857,0.000949317
4069,Malaga,36.721261,-4.421267,36.054,1805,0.000948765
6481,Padua,45.406436,11.876761,36.054,1605,0.000948765
2122,Aurangabad,19.876165,75.343314,36,1900,0.000947343
2123,Colmar,48.08333,7.36667,36,1900,0.000947343
2124,Dubuque,42.50056,-90.66457,36,1900,0.000947343
2125,Jiujiang,29.705078,115.987222,36,1900,0.000947343
2126,Knoxville,35.972778,-83.99769,36,1900,0.000947343
2127,Kochi,33.558803,133.531167,36,1900,0.000947343
2128,Kutaisi,42.25,42.7,36,1900,0.000947343
2130,Ljubljana,46.056456,14.508064,36,1900,0.000947343
2131,Luton,51.87967,-0.41748,36,1900,0.000947343
2132,Maceio,-9.66583,-35.73528,36,1900,0.000947343
2133,Matanzas,23.04111,-81.5775,36,1900,0.000947343
2134,Matsuyama,33.839157,132.765575,36,1900,0.000947343
2135,Nagano,36.651299,138.180956,36,1900,0.000947343
2136,Sao Luis,-2.5283,-44.3044,36,1900,0.000947343
2137,Spokane,47.65966,-117.42908,36,1900,0.000947343
2138,Terre Haute,39.4667,-87.41391,36,1900,0.000947343
2139,Utsunomiya,36.555112,139.882807,36,1900,0.000947343
2140,Uwajima,33.22334,132.560558,36,1900,0.000947343
2141,Vizianagaram,18.107187,83.395302,36,1900,0.000947343
2142,Yamagata,38.243127,140.341385,36,1900,0.000947343
2424,Guayaquil,-2.18194,-79.89167,36,1880,0.000947343
2633,Segou,13.440597,-6.265319,36,1865,0.000947343
3303,Piacenza,45.04676,9.69937,36,1850,0.000947343
3304,Quito,-0.22985,-78.52495,36,1850,0.000947343
3305,Rabat,34.01325,-6.83255,36,1850,0.000947343
3522,Rennes,48.11198,-1.67429,36,1846,0.000947343
3695,Bremen,53.07516,8.80777,36,1836,0.000947343
3703,Rabat,34.01325,-6.83255,36,1835,0.000947343
3985,Muscat,23.61387,58.5922,36,1810,0.000947343
4057,Buenos Aires,-34.61315,-58.37723,36,1806,0.000947343
4445,Kochi,33.558803,133.531167,36,1800,0.000947343
4446,Nanchang,28.68333,115.88333,36,1800,0.000947343
4447,Newcastle upon Tyne,54.978253,-1.617781,36,1800,0.000947343
4448,Norwich,52.62783,1.29834,36,1800,0.000947343
4885,Orleans,47.902964,1.90925,36,1787,0.000947343
5086,Okayama,34.661753,133.916667,36,1762,0.000947343
5093,Havana,23.13302,-82.38304,36,1761,0.000947343
5333,Leiden,52.15833,4.49306,36,1750,0.000947343
5334,Malaga,36.721261,-4.421267,36,1750,0.000947343
5335,Norwich,52.62783,1.29834,36,1750,0.000947343
5336,The Hague,52.070492,4.300694,36,1750,0.000947343
5482,Tula,54.107722,37.573261,36,1745,0.000947343
6051,Cologne,50.937531,6.960278,36,1689,0.000947343
6361,Puri,19.810556,85.831389,36,1633,0.000947343
6389,Bordeaux,44.84044,-0.5805,36,1628,0.000947343
6430,Hiroshima,34.396775,132.460017,36,1619,0.000947343
6448,Allahabad,25.44894,81.83328,36,1613,0.000947343
6618,Chongqing,29.56301,106.551557,36,1600,0.000947343
6619,Marseille,43.29695,5.38107,36,1600,0.000947343
6767,Burhanpur,21.30898,76.22996,36,1594,0.000947343
6821,Marseille,43.29695,5.38107,36,1582,0.000947343
6834,Athens,37.97945,23.71622,36,1578,0.000947343
7069,Golkonda,17.382986,78.402003,36,1550,0.000947343
7103,Caen,49.18585,-0.35912,36,1542,0.000947343
7122,Toulouse,43.60426,1.44367,36,1536,0.000947343
7180,Marseille,43.29695,5.38107,36,1524,0.000947343
7191,Tlaxcala,19.32076,-98.20959,36,1521,0.000947343
7204,Cholula,19.06333,-98.306389,36,1519,0.000947343
7376,Cholula,19.06333,-98.306389,36,1500,0.000947343
7479,Antwerp,51.219217,4.402883,36,1496,0.000947343
7655,Roskilde,55.64152,12.08035,36,1443,0.000947343
7713,Cordoba,38.046133,-4.893564,36,1408,0.000947343
7823,Barcelona,41.38879,2.15899,36,1400,0.000947343
7824,Cordoba,38.046133,-4.893564,36,1400,0.000947343
7825,Edirne,41.681808,26.562269,36,1400,0.000947343
7925,Barcelona,41.38879,2.15899,36,1385,0.000947343
8081,Madurai,9.91735,78.11962,36,1341,0.000947343
8092,Chinkiang,32.2,119.416667,36,1331,0.000947343
8217,Orleans,47.902964,1.90925,36,1300,0.000947343
8218,Verona,45.43419,10.99779,36,1300,0.000947343
8339,Hormuz,27.1,56.45,36,1270,0.000947343
8420,Brugge,51.210819,3.224936,36,1250,0.000947343
9067,Bobastro,36.716667,-4.416667,36,900,0.000947343
1011,Longhai,24.45,117.81,36,1980,0.000947343
1153,Longkou,37.64,120.52,36,1980,0.000947343
1191,Siheung,37.455619,126.902408,36,1980,0.000947343
1676,Yuanjiang,28.84,112.36,36,1980,0.000947343
3624,Chatham,51.37891,0.52786,35.905,1841,0.000944844
3457,Leiden,52.15833,4.49306,35.895,1849,0.00094458
4015,Amiens,49.892,2.299,35.876,1809,0.00094408
5699,Edinburgh,55.95206,-3.19648,35.692,1705,0.000939238
3560,Quebec,46.81228,-71.21454,35.673,1844,0.000938738
3582,Berdychiv,49.907903,28.587936,35.592,1842,0.000936607
908,Huai'an,33.5,119.133333,35.443,1948,0.000932686
2585,Kanchipuram,12.834173,79.70364,35.396,1871,0.000931449
2921,Versailles,48.8,2.13333,35.367,1851,0.000930686
4449,Boston,42.358431,-71.059772,35.248,1800,0.000927555
3683,Padua,45.406436,11.876761,35.225,1837,0.000926949
5988,Brugge,51.210819,3.224936,35.156,1699,0.000925134
2922,Yaroslavl,57.626072,39.884464,35.096,1851,0.000923555
4975,Budapest,47.49801,19.03991,35.059,1777,0.000922581
1240,Bhaktapur,27.672222,85.427778,35,1905,0.000921028
2143,Addis Ababa,9.02497,38.74689,35,1900,0.000921028
2144,Aden,12.77944,45.03667,35,1900,0.000921028
2145,Aguascalientes,21.88234,-102.28259,35,1900,0.000921028
2146,Akyab,20.144444,92.896944,35,1900,0.000921028
2147,Allentown,40.17789,-74.58349,35,1900,0.000921028
2148,Aydin,37.84501,27.83963,35,1900,0.000921028
2149,Bhaktapur,27.672222,85.427778,35,1900,0.000921028
2150,Bhiwani,28.79194,76.14108,35,1900,0.000921028
2151,Bobruysk,53.15,29.233333,35,1900,0.000921028
2152,Chefoo,37.535,121.389167,35,1900,0.000921028
2153,Himeji,34.81667,134.7,35,1900,0.000921028
2154,Hirosaki,40.59306,140.4725,35,1900,0.000921028
2155,Homs,34.72682,36.72339,35,1900,0.000921028
2156,Huai'an,33.5,119.133333,35,1900,0.000921028
2157,Iseyin,7.966667,3.6,35,1900,0.000921028
2158,Jammu,32.73569,74.86911,35,1900,0.000921028
2159,Jelgava,56.648333,23.713889,35,1900,0.000921028
2160,Kangding,30.055278,101.964722,35,1900,0.000921028
2161,Kashan,33.98308,51.43644,35,1900,0.000921028
2162,Khvoy,38.5525,44.952222,35,1900,0.000921028
2163,Kolar,13.13671,78.12917,35,1900,0.000921028
2164,Kosice,48.721005,21.2578,35,1900,0.000921028
2165,La Chaux de Fonds,47.097872,6.821634,35,1900,0.000921028
2166,Leshan,29.552106,103.765568,35,1900,0.000921028
2167,Lexington,38.040584,-84.503716,35,1900,0.000921028
2168,Lhasa,29.645563,91.140749,35,1900,0.000921028
2169,Manisa,38.61202,27.42646,35,1900,0.000921028
2170,Matsumae,41.433333,140.116667,35,1900,0.000921028
2171,Mhow,22.552437,75.756527,35,1900,0.000921028
2172,Oaxaca,17.07108,-96.71914,35,1900,0.000921028
2173,Piacenza,45.04676,9.69937,35,1900,0.000921028
2174,Rajahmundry,17.00517,81.77784,35,1900,0.000921028
2175,Rajkot,22.29161,70.79322,35,1900,0.000921028
2176,Ratlam,23.33033,75.04032,35,1900,0.000921028
2177,South Bend,41.68338,-86.25001,35,1900,0.000921028
2178,Tournai,50.60715,3.38932,35,1900,0.000921028
2179,Urmieh,37.555278,45.072499,35,1900,0.000921028
2180,Yichang,30.716667,111.283333,35,1900,0.000921028
2181,Zagazig,30.58768,31.502,35,1900,0.000921028
2520,Jiujiang,29.705078,115.987222,35,1874,0.000921028
2521,Kashi,39.4704,75.989756,35,1874,0.000921028
2634,Kerman,30.28321,57.07879,35,1865,0.000921028
2732,Ijaye,6.684967,3.288544,35,1855,0.000921028
2923,Besancon,47.24878,6.01815,35,1851,0.000921028
3306,Augsberg,48.371444,10.898239,35,1850,0.000921028
3307,Ijaye,6.684967,3.288544,35,1850,0.000921028
3308,Kashi,39.4704,75.989756,35,1850,0.000921028
3309,Melbourne,-37.814,144.96332,35,1850,0.000921028
3310,Plovdiv,42.15,24.75,35,1850,0.000921028
3311,Segou,13.440597,-6.265319,35,1850,0.000921028
3312,Versailles,48.8,2.13333,35,1850,0.000921028
3313,Yaroslavl,57.626072,39.884464,35,1850,0.000921028
3696,Amarapura,21.892983,96.05,35,1836,0.000921028
3697,Bellary,15.14575,76.91751,35,1836,0.000921028
3704,Thanjavur,10.786999,79.137827,35,1835,0.000921028
3710,Macao,22.1667,113.55,35,1834,0.000921028
3744,Datong,40.083333,113.3,35,1830,0.000921028
3898,Kermanshah,34.31417,47.065,35,1820,0.000921028
4016,Ioannina,39.665028,20.853747,35,1809,0.000921028
4169,Amiens,49.892,2.299,35,1801,0.000921028
4450,Amiens,49.892,2.299,35,1800,0.000921028
4451,Bikaner,28.02094,73.30749,35,1800,0.000921028
4452,Broach,21.724644,73.002294,35,1800,0.000921028
4453,Bucharest,44.43225,26.10626,35,1800,0.000921028
4454,Chhapra,25.7848,84.7274,35,1800,0.000921028
4455,Cuttack,20.46497,85.87927,35,1800,0.000921028
4456,Datong,40.083333,113.3,35,1800,0.000921028
4457,Fukui,36.065178,136.221527,35,1800,0.000921028
4458,Kanchipuram,12.834173,79.70364,35,1800,0.000921028
4459,Kumbakonam,10.96209,79.39124,35,1800,0.000921028
4460,Matsumae,41.433333,140.116667,35,1800,0.000921028
4461,Nagapattinam,10.768802,79.839427,35,1800,0.000921028
4462,Taian,36.2,117.083333,35,1800,0.000921028
4463,Valletta,35.89972,14.51472,35,1800,0.000921028
4849,Izmail,45.351667,28.836389,35,1790,0.000921028
4954,Nagapattinam,10.768802,79.839427,35,1781,0.000921028
5160,Arcot,12.90569,79.31897,35,1751,0.000921028
5337,Gent,51.053469,3.730378,35,1750,0.000921028
5338,Meknes,33.89352,-5.54727,35,1750,0.000921028
5339,Nanchang,28.68333,115.88333,35,1750,0.000921028
5340,Zaragoza,41.648792,-0.889581,35,1750,0.000921028
5671,Oruro,-17.98333,-67.15,35,1710,0.000921028
5682,Cuttack,20.46497,85.87927,35,1708,0.000921028
5860,Brugge,51.210819,3.224936,35,1700,0.000921028
5861,Caen,49.18585,-0.35912,35,1700,0.000921028
5862,Cambay,22.313114,72.619408,35,1700,0.000921028
5863,Cuttack,20.46497,85.87927,35,1700,0.000921028
5864,Diyarbakir,37.914411,40.230628,35,1700,0.000921028
5865,Edinburgh,55.95206,-3.19648,35,1700,0.000921028
5866,Frankfurt am Main,50.110922,8.682128,35,1700,0.000921028
5867,Granada,37.177336,-3.598558,35,1700,0.000921028
5868,Jakarta,-6.21462,106.84513,35,1700,0.000921028
5869,Kano,12.00012,8.51672,35,1700,0.000921028
5870,Liege,50.63373,5.56749,35,1700,0.000921028
5871,Luoyang,34.669722,112.442222,35,1700,0.000921028
5872,Oruro,-17.98333,-67.15,35,1700,0.000921028
5873,Parma,44.80266,10.32898,35,1700,0.000921028
5874,Zacatecas,22.76843,-102.58141,35,1700,0.000921028
6009,Caen,49.18585,-0.35912,35,1697,0.000921028
6095,Edinburgh,55.95206,-3.19648,35,1678,0.000921028
6143,Hanoi,21.033333,105.85,35,1665,0.000921028
6160,Quilon,8.88,76.6,35,1661,0.000921028
6352,Macao,22.1667,113.55,35,1635,0.000921028
6620,Alkalawa,9.2833,8.4,35,1600,0.000921028
6621,Barcelona,41.38879,2.15899,35,1600,0.000921028
6622,Edinburgh,55.95206,-3.19648,35,1600,0.000921028
6623,Quilon,8.88,76.6,35,1600,0.000921028
6624,Warsaw,52.22977,21.01178,35,1600,0.000921028
6828,Fukuoka,33.591389,130.414722,35,1579,0.000921028
7070,Wroclaw,51.116667,17.033333,35,1550,0.000921028
7114,Quilon,8.88,76.6,35,1538,0.000921028
7124,Cuzco,-13.525,-71.972222,35,1533,0.000921028
7134,Toledo,39.862831,-4.027322,35,1530,0.000921028
7200,Quilon,8.88,76.6,35,1520,0.000921028
7377,Alexandria,31.200092,29.918739,35,1500,0.000921028
7378,Athens,37.97945,23.71622,35,1500,0.000921028
7379,Feodosia,45.048889,35.379167,35,1500,0.000921028
7380,Quilon,8.88,76.6,35,1500,0.000921028
7381,Tlemcen,34.87833,-1.315,35,1500,0.000921028
7382,Toledo,39.862831,-4.027322,35,1500,0.000921028
7383,Yamaguchi,34.185956,131.47065,35,1500,0.000921028
7554,Barcelona,41.38879,2.15899,35,1463,0.000921028
7666,Brussel,50.85045,4.34878,35,1437,0.000921028
7696,Warangal,17.968901,79.58333,35,1422,0.000921028
7826,Athens,37.97945,23.71622,35,1400,0.000921028
7827,Cremona,45.13617,10.02797,35,1400,0.000921028
7828,Lyon,45.74846,4.84671,35,1400,0.000921028
7829,Meknes,33.89352,-5.54727,35,1400,0.000921028
7830,Verona,45.43419,10.99779,35,1400,0.000921028
7831,Warangal,17.968901,79.58333,35,1400,0.000921028
7832,Zimbabwe,-20.266667,30.933333,35,1400,0.000921028
7981,Tunis,36.818811,10.165961,35,1361,0.000921028
8068,Avignon,43.94834,4.80892,35,1348,0.000921028
8080,Moscow,55.75222,37.61556,35,1343,0.000921028
8086,Brugge,51.210819,3.224936,35,1340,0.000921028
8089,Toulouse,43.60426,1.44367,35,1335,0.000921028
8219,Chinkiang,32.2,119.416667,35,1300,0.000921028
8220,Lisbon,38.71667,-9.13333,35,1300,0.000921028
8221,Lyon,45.74846,4.84671,35,1300,0.000921028
8222,Montpellier,43.61092,3.87723,35,1300,0.000921028
8223,Palermo,38.115689,13.361267,35,1300,0.000921028
8224,Toulouse,43.60426,1.44367,35,1300,0.000921028
8225,Veliko Tarnovo,43.083333,25.65,35,1300,0.000921028
8321,Messina,38.19327,15.54969,35,1282,0.000921028
8542,Bologna,44.49381,11.33875,35,1200,0.000921028
8543,Messina,38.19327,15.54969,35,1200,0.000921028
8544,Naples,40.851775,14.268122,35,1200,0.000921028
8545,Rome,41.89474,12.4839,35,1200,0.000921028
8546,Smolensk,54.7818,32.0401,35,1200,0.000921028
8547,Veliko Tarnovo,43.083333,25.65,35,1200,0.000921028
8622,Rome,41.89474,12.4839,35,1198,0.000921028
8625,Messina,38.19327,15.54969,35,1194,0.000921028
8719,Hama,35.133333,36.75,35,1150,0.000921028
8865,Edessa,37.15,38.8,35,1071,0.000921028
8884,Aleppo,36.216667,37.166667,35,1046,0.000921028
8949,Almeria,36.83814,-2.45974,35,1000,0.000921028
8950,Amalfi,40.634003,14.602683,35,1000,0.000921028
8951,Edessa,37.15,38.8,35,1000,0.000921028
8952,Mecca,21.42667,39.82611,35,1000,0.000921028
8953,Rome,41.89474,12.4839,35,1000,0.000921028
9004,Rome,41.89474,12.4839,35,970,0.000921028
9075,Seville,37.388097,-5.982331,35,889,0.000921028
9136,Seville,37.388097,-5.982331,35,800,0.000921028
1115,Shuozhou,39.32,112.42,35,1980,0.000921028
1186,Cenxi,22.92,110.99,35,1980,0.000921028
1189,Ziyang,30.13,104.63,35,1980,0.000921028
1419,Loum,4.72,9.74,35,1980,0.000921028
3583,Yaroslavl,57.626072,39.884464,34.913,1842,0.000918739
3314,Tbilisi,41.709975,44.792989,34.89,1850,0.000918134
2522,Ruse,43.835572,25.965656,34.8,1874,0.000915765
2624,Ajmer,26.44976,74.64116,34.763,1867,0.000914792
2559,Hugli-Chuchura,22.9,88.39,34.761,1872,0.000914739
5577,Taiyuan,37.87059,112.548879,34.761,1730,0.000914739
4100,Guadalajara,20.673819,-103.343489,34.697,1803,0.000913055
4089,Metz,49.11911,6.17269,34.659,1804,0.000912055
6737,Ferrara,44.82678,11.62071,34.6,1599,0.000910502
909,Mengo,0.346667,32.605556,34.337,1948,0.000903581
2586,Kingston,17.992731,-76.8,34.314,1871,0.000902976
4017,Caen,49.18585,-0.35912,34.25,1809,0.000901292
2819,Augsberg,48.371444,10.898239,34.211,1852,0.000900266
6829,Wroclaw,51.116667,17.033333,34.2,1579,0.000899976
7911,Padua,45.406436,11.876761,34.2,1397,0.000899976
2627,Burhanpur,21.30898,76.22996,34.137,1866,0.000898318
2182,Aalborg,57.048,9.9187,34,1900,0.000894713
2183,Amravati,20.9258,77.7647,34,1900,0.000894713
2184,Ancona,43.59816,13.51008,34,1900,0.000894713
2185,Bernburg,51.797014,11.73421,34,1900,0.000894713
2186,Brasov,45.666667,25.616667,34,1900,0.000894713
2187,Chillan,-36.60664,-72.10344,34,1900,0.000894713
2188,Cuiaba,-15.598917,-56.094894,34,1900,0.000894713
2189,Freetown,8.43194,-13.28972,34,1900,0.000894713
2190,Gotha,50.94823,10.70193,34,1900,0.000894713
2191,Jaffna,9.66845,80.00742,34,1900,0.000894713
2192,Kolomyia,48.530556,25.040278,34,1900,0.000894713
2193,Kota,25.18,75.83,34,1900,0.000894713
2194,Liberec,50.716667,15.066667,34,1900,0.000894713
2195,Maastricht,50.84833,5.68889,34,1900,0.000894713
2196,Macclesfield,53.258663,-2.119287,34,1900,0.000894713
2197,Matsue,35.468059,133.048375,34,1900,0.000894713
2198,Maykop,44.6,40.08333,34,1900,0.000894713
2199,Otsu,35.017893,135.854607,34,1900,0.000894713
2200,Petrovaradin,45.25,19.866667,34,1900,0.000894713
2201,Ravenna,44.4175,12.20111,34,1900,0.000894713
2202,Roanne,46.03333,4.06667,34,1900,0.000894713
2203,Sovetsk,55.083333,21.883333,34,1900,0.000894713
2204,Springfield,39.783,-89.65,34,1900,0.000894713
2205,Takamatsu,34.342788,134.046574,34,1900,0.000894713
2206,Tsu,34.716667,136.5,34,1900,0.000894713
2650,Bari,41.117142,16.871872,34,1861,0.000894713
2924,Limoges,45.83153,1.2578,34,1851,0.000894713
3315,Cordoba,38.046133,-4.893564,34,1850,0.000894713
3316,Limoges,45.83153,1.2578,34,1850,0.000894713
3317,Subotica,46.100278,19.665556,34,1850,0.000894713
3458,Cordoba,38.046133,-4.893564,34,1849,0.000894713
3745,Tiruchirappalli,10.805,78.685556,34,1830,0.000894713
3986,Mosul,36.335,43.11889,34,1810,0.000894713
4464,Buenos Aires,-34.61315,-58.37723,34,1800,0.000894713
4465,Cuzco,-13.525,-71.972222,34,1800,0.000894713
4466,Magdeburg,52.130808,11.628878,34,1800,0.000894713
4467,Mosul,36.335,43.11889,34,1800,0.000894713
4886,Amiens,49.892,2.299,34,1787,0.000894713
5021,Guatemala City,14.64072,-90.51327,34,1773,0.000894713
5022,Okayama,34.661753,133.916667,34,1773,0.000894713
5341,Guatemala City,14.64072,-90.51327,34,1750,0.000894713
5342,Havana,23.13302,-82.38304,34,1750,0.000894713
5343,Parma,44.80266,10.32898,34,1750,0.000894713
5344,Tula,54.107722,37.573261,34,1750,0.000894713
5345,Versailles,48.8,2.13333,34,1750,0.000894713
5483,Dijon,47.31667,5.01667,34,1745,0.000894713
5484,Kaluga,54.5293,36.27542,34,1745,0.000894713
5598,Caen,49.18585,-0.35912,34,1726,0.000894713
5995,Dijon,47.31667,5.01667,34,1698,0.000894713
6271,Guiyang,26.647661,106.630154,34,1650,0.000894713
6295,Cordoba,38.046133,-4.893564,34,1646,0.000894713
6625,Lahore,31.54972,74.34361,34,1600,0.000894713
6626,Padua,45.406436,11.876761,34,1600,0.000894713
6982,Barcelona,41.38879,2.15899,34,1553,0.000894713
7175,Multan,30.19556,71.47528,34,1525,0.000894713
7256,Mecca,21.42667,39.82611,34,1503,0.000894713
7384,Augsberg,48.371444,10.898239,34,1500,0.000894713
7473,Augsberg,48.371444,10.898239,34,1498,0.000894713
